"Precentral_L";"Precentral_R";"Frontal_Sup_L";"Frontal_Sup_R";"Frontal_Sup_Orb_L";"Frontal_Sup_Orb_R";"Frontal_Mid_L";"Frontal_Mid_R";"Frontal_Mid_Orb_L";"Frontal_Mid_Orb_R";"Frontal_Inf_Oper_L";"Frontal_Inf_Oper_R";"Frontal_Inf_Tri_L";"Frontal_Inf_Tri_R";"Frontal_Inf_Orb_L";"Frontal_Inf_Orb_R";"Rolandic_Oper_L";"Rolandic_Oper_R";"Supp_Motor_Area_L";"Supp_Motor_Area_R";"Olfactory_L";"Olfactory_R";"Frontal_Sup_Medial_L";"Frontal_Sup_Medial_R";"Frontal_Med_Orb_L";"Frontal_Med_Orb_R";"Rectus_L";"Rectus_R";"Insula_L";"Insula_R";"Cingulum_Ant_L";"Cingulum_Ant_R";"Cingulum_Mid_L";"Cingulum_Mid_R";"Cingulum_Post_L";"Cingulum_Post_R";"Hippocampus_L";"Hippocampus_R";"ParaHippocampal_L";"ParaHippocampal_R";"Amygdala_L";"Amygdala_R";"Calcarine_L";"Calcarine_R";"Cuneus_L";"Cuneus_R";"Lingual_L";"Lingual_R";"Occipital_Sup_L";"Occipital_Sup_R";"Occipital_Mid_L";"Occipital_Mid_R";"Occipital_Inf_L";"Occipital_Inf_R";"Fusiform_L";"Fusiform_R";"Postcentral_L";"Postcentral_R";"Parietal_Sup_L";"Parietal_Sup_R";"Parietal_Inf_L";"Parietal_Inf_R";"SupraMarginal_L";"SupraMarginal_R";"Angular_L";"Angular_R";"Precuneus_L";"Precuneus_R";"Paracentral_Robule_L";"Paracentral_Robule_R";"Caudate_L";"Caudate_R";"Putamen_L";"Putamen_R";"Pallidum_L";"Pallidum_R";"Thalamus_L";"Thalamus_R";"Heschl_L";"Heschl_R";"Temporal_Sup_L";"Temporal_Sup_R";"Temporal_Pole_Sup_L";"Temporal_Pole_Sup_R";"Temporal_Mid_L";"Temporal_Mid_R";"Temporal_Pole_Mid_L";"Temporal_Pole_Mid_R";"Temporal_Inf_L";"Temporal_Inf_R"
0.836319139173758;0.612551521202798;0.723213120750813;0.564879932363736;0.357650948368619;0.0470150451060421;0.745831314527625;0.566364105167097;0.524491362083813;0.209459132507434;1;0.728508085622151;0.885470695667169;0.628359443741137;0.597626659354013;0.458736751672387;0.72322224576956;0.746051804618114;0.708764962355237;0.724175387672737;0.477695106900596;0.258187923431987;0.657533392942787;0.561006725309037;0.57808086108422;0.561536550173209;0.297676053647552;0.430514750374488;0.760365441658041;0.76375070181694;0.843746225738676;0.727314749178104;0.838237166545936;0.772988840351238;0.653397323907201;0.752003861957316;0.641168927893096;0.578932952050967;0.566556546668;0.545859883695177;0.593189827033499;0.678746157063182;0.646520706041578;0.706082960584376;0.623138540448444;0.609390112136587;0.693857492450852;0.694814002656648;0.519629591964839;0.579188381734769;0.588610546989683;0.452192758337114;0.664689223577756;0.285056281214335;0.624860691773395;0.561902162602688;0.767281615531623;0.600019103249704;0.627188455197742;0.365801486117076;0.709059393687516;0.461562327502773;0.797801784219868;0.561776810306113;0.622470260919024;0.521013316708445;0.632687863895099;0.714191883741512;0.513508959979222;0.605952770545989;0.734042090011646;0.646816260305759;0.780594037942617;0.836531307182119;0.746144734361355;0.743522712025418;0.868040672492547;0.822504434622472;0.704354439075612;0.515841922396424;0.793419495854521;0.727222124966666;0.648823614075836;0.545383784561429;0.804048206415732;0.59855806171543;0.405527677639959;0.368721986962299;0.518771909395639;0.28746901027702
0.662382013829858;0.772693936725595;0.603372797979379;0.574087101514644;0.263667236296756;0.134709440706675;0.533220322428134;0.666312928850474;0.309288740769748;0.377443481178239;0.728508085622151;1;0.626155308802847;0.880402605612427;0.351865048125574;0.607535850298599;0.688458044325365;0.737202329099023;0.660463963972878;0.702094408177052;0.294038496992848;0.181563421444526;0.518951389546719;0.513563129293987;0.410965211301888;0.514949294323641;0.0600257520366419;0.324852794292496;0.718727361148479;0.741920313852517;0.69685757878301;0.772570641779193;0.680761210065419;0.735499722477136;0.477595687265518;0.53686450256389;0.466251567031499;0.476968098343863;0.384113957541079;0.476037194917752;0.511902160931725;0.502570998251976;0.551654912540112;0.656932350047358;0.622511722107047;0.635771315549508;0.577301161583944;0.606047075402832;0.518998336554331;0.502543723817074;0.52634552980002;0.517351807806716;0.432690886175514;0.354164265475021;0.463664414006622;0.554274047815332;0.538365642185205;0.731087085550257;0.589704966709619;0.47951121729889;0.559263548200894;0.55117833819688;0.52634546706463;0.753559736028953;0.406428266452747;0.574885305442431;0.623277719309338;0.66184946200356;0.584580134575389;0.532045328417816;0.50183125273441;0.712298072562699;0.748723202742187;0.738167580736333;0.617845917695277;0.65329551571359;0.679526966610105;0.727927568271279;0.60273822887893;0.654599048056944;0.676397854219355;0.786797843735887;0.428920607380183;0.475177716697535;0.572863533943987;0.695869654308055;0.239612121843434;0.307242859669878;0.185523020499746;0.462139723349691
0.782069146544558;0.550995213856883;0.780721834796403;0.552378988022234;0.224933030068612;-0.0368411442598277;0.808895432675765;0.533975608446024;0.50125220163817;0.102056764801224;0.885470695667169;0.626155308802847;1;0.569686491341118;0.455826514352985;0.316405023369586;0.655445437151377;0.644750139003992;0.642281276026077;0.612163433469535;0.44519266243848;0.223782733839047;0.732800824354991;0.64305969304971;0.565677864072599;0.474645756757418;0.215529637329692;0.326415076183156;0.706775905779422;0.688590451544842;0.829629342524761;0.660799344417329;0.735573587043917;0.639731259322976;0.47273366096069;0.638745388137891;0.552900495406116;0.461840741162399;0.395593499091437;0.388151218876095;0.544371277668849;0.568390808588094;0.562353296444446;0.62543745288573;0.637109478452255;0.561313136824803;0.562925330239401;0.536673847058144;0.496536727690393;0.540366920254286;0.612438624889672;0.438147555748867;0.599156957499071;0.206403104654862;0.537872531744545;0.414704714967308;0.731376531308485;0.53040283316202;0.54656597889941;0.287353624590711;0.682554498411703;0.545751389702148;0.79100412371076;0.514068854275992;0.693864325944264;0.491423413719096;0.551571130380705;0.605149436801421;0.384090976814232;0.516410536678621;0.72252342517262;0.559998940786648;0.712108073193865;0.762867688861103;0.628783730762694;0.659645405542751;0.769380917859493;0.690721636663009;0.689382650346882;0.501735491759926;0.745637184541919;0.619728418535886;0.494186259270103;0.377012110659695;0.789905451130266;0.469372891905375;0.226439677925749;0.191086263265326;0.406975877322835;0.0679870343230187
0.556862772242038;0.746464429155657;0.587815653640451;0.596742058218052;0.0424890466436285;0.0970196618175168;0.510091026835688;0.740817447451062;0.182727119896203;0.395217569264524;0.628359443741137;0.880402605612427;0.569686491341118;1;0.217775307132775;0.593317491746476;0.663220493976456;0.63334996398505;0.662727231874154;0.63367160360131;0.186152329801123;0.102929672942305;0.570002382975054;0.481063528237511;0.321638298912615;0.502329666557656;-0.0270045843996535;0.222805018081161;0.677471608240999;0.628839940363103;0.623915109947194;0.788391405909827;0.625177337787778;0.71328586721051;0.488806757452088;0.534205236471049;0.521316748046335;0.46094797938021;0.265719779820908;0.425174039804317;0.61488940147273;0.474679383722584;0.534486131028421;0.588465178061046;0.585993646857725;0.609647786905;0.550386264566505;0.590128284084511;0.485335927305523;0.495127692556458;0.500925849344194;0.575003720072999;0.389954924534198;0.446069620999935;0.393696712331925;0.563030291939435;0.381445398487746;0.651138429000228;0.491406198826858;0.433352327526391;0.452100330285221;0.614683955151845;0.389275528699293;0.723065703174204;0.471005427347536;0.664714199976698;0.631999853683823;0.604038761491735;0.603035605812422;0.404358968833344;0.392904006682941;0.752955021641496;0.748542086227778;0.634452173790177;0.564510144653193;0.608688434756151;0.592782451821528;0.664391906223367;0.525405635576976;0.629290963773444;0.55279135770477;0.751473635066306;0.3558585355466;0.510266046162053;0.519487438919165;0.690112506250609;0.157050739959022;0.266109898752982;0.0279289495110681;0.5187958101209
0.425631735895193;0.108116754074581;0.299798429657807;0.181997226267265;0.757028484394467;0.411885805922301;0.329757870185177;0.157466767790703;0.810035286891703;0.473073016196991;0.597626659354013;0.351865048125574;0.455826514352985;0.217775307132775;1;0.541426028184748;0.217430115342633;0.400432128374905;0.360667553173522;0.385804403556906;0.742838594797136;0.526706624266882;0.373279871951691;0.427762183643665;0.793653803084786;0.738012018287259;0.780791820893644;0.662307623485409;0.282003193361295;0.481711018104354;0.625103970249767;0.35807269557654;0.502187618312544;0.353689640703685;0.424192486567511;0.506750208115983;0.408223258472503;0.449030779565655;0.715654888583722;0.430035290319496;0.322180219375566;0.563453225703978;0.409058917743299;0.390594755551077;0.143433955250422;0.0930490341435022;0.361227584698353;0.358844243052562;0.0454885176771902;0.133825075028411;0.109193447277551;0.0236174648087659;0.573756924421813;0.155199897369145;0.474760053988151;0.316897931375784;0.429488332210959;0.199506231693076;0.149177754266645;-0.0294893149892563;0.287119238593091;-0.0660406788017861;0.44908208559267;0.0543999060444894;0.135956599009831;0.0124157373912999;0.183665372953251;0.348742241727817;0.206121708504333;0.347570870363772;0.545909095033256;0.260086099847581;0.293113319174915;0.470857381265678;0.430461202778718;0.338688034940461;0.506342257054664;0.466833301831654;0.449350199773129;0.141775819736031;0.509080176228725;0.421089589848256;0.759019447561703;0.711167374150198;0.454017716442097;0.42109266314717;0.787581730162414;0.53302251195699;0.812868957542533;0.214396869104678
0.218689361357805;0.259733201759898;0.171803527597615;0.0779265201406125;0.4576437606261;0.492538875080027;0.110246936366856;0.248574948783466;0.424345253073381;0.692090518509647;0.458736751672387;0.607535850298599;0.316405023369586;0.593317491746476;0.541426028184748;1;0.33034173719353;0.381913620800652;0.298272384385162;0.321696912134769;0.467684890068581;0.57244323279121;0.193656996102368;0.217685449380131;0.501188810090935;0.591956462333396;0.450704579641657;0.60614309185184;0.429452475799386;0.526763270371131;0.498208252654332;0.573724947828242;0.343648203961483;0.417494054549618;0.262490512689668;0.327461676479277;0.39266362473916;0.382437704363759;0.390935188549366;0.515955293187437;0.47616588266466;0.468526465580283;0.391230261257665;0.440731329616693;0.217073293979789;0.228585344363318;0.381158343083038;0.39937389183376;0.146005791007928;0.173117236680107;0.117433187982813;0.206203458158447;0.347778797264494;0.332135141362062;0.321699341777027;0.514326107168588;0.103822981629932;0.196973229259504;0.125451974689745;0.0529618134694889;0.130588515869208;0.124189136839976;0.140079404557869;0.316376544317528;0.00595456156605191;0.202112873007138;0.175192092996961;0.244798678782147;0.232529502721389;0.125875656094215;0.23350961627863;0.492048958093115;0.492832437388644;0.49505628029588;0.503490915728456;0.48400249702045;0.431177530931533;0.532279443082532;0.317857933403916;0.385345598857089;0.42233678300433;0.576068942413136;0.547809537739241;0.666197566848543;0.317306735275765;0.570385947791475;0.370921295922735;0.371860410606417;0.27083022001329;0.580464328057362
0.667416143014601;0.616136846968788;0.554526354665729;0.443254447109849;0.0311554420137062;-0.0964593271589707;0.529467688794865;0.449356984355201;0.12149057680533;0.0870962717147859;0.72322224576956;0.688458044325365;0.655445437151377;0.663220493976456;0.217430115342633;0.33034173719353;1;0.871678417377203;0.59740294195753;0.652477427009603;0.213124050990127;0.109468893246818;0.497323127819518;0.381572701715005;0.188576783915041;0.335806427544939;-0.116371809450284;0.1196454255674;0.927378332504273;0.823833326933574;0.643280246682186;0.738388194698149;0.728061801485451;0.789797513456418;0.630821405643579;0.694867012554425;0.67932024740382;0.591779556805465;0.47626551733406;0.568202224919269;0.523972539346322;0.420692008205242;0.720891217042022;0.818193139557952;0.731243093017387;0.774746106897745;0.764505479316725;0.769528111506245;0.695262166091044;0.640961555921546;0.744689164644896;0.569215950338048;0.542258381982543;0.463805277921521;0.697769039916892;0.735847041703112;0.649594281995807;0.609801049879492;0.543752739826032;0.333094852059965;0.563178537192693;0.461321851863964;0.712690635597831;0.704768290769758;0.616865395300162;0.600250130191731;0.613800150164495;0.669843950791857;0.457057822098655;0.465110985332604;0.581109894215354;0.648464415540633;0.826544474601484;0.786192784215455;0.647380050271528;0.686300730744193;0.838975897710824;0.816857106253511;0.839987548770885;0.798599127867259;0.851870853224582;0.802732690470495;0.471330056876641;0.353363620541666;0.837456622430035;0.689178146992415;0.141864573130498;0.315384666242834;0.301545129240993;0.435265577348479
0.695943305129355;0.677145103298207;0.548993186156446;0.468384330101205;0.180421817989128;-0.0647148641906963;0.523880774446863;0.469319486827516;0.250946896565968;0.127748569470274;0.746051804618114;0.737202329099023;0.644750139003992;0.63334996398505;0.400432128374905;0.381913620800652;0.871678417377203;1;0.684013051369962;0.773107391007962;0.308077206897719;0.187270895891559;0.496183551267743;0.433907775155062;0.29890900961333;0.405902384206264;0.029190930985802;0.194009514805401;0.841260801988782;0.889058895528498;0.716397070819951;0.737188273719977;0.781566568805241;0.788210897581581;0.57463118884822;0.604747012796884;0.552360652524222;0.571718062935841;0.537741290158113;0.550082549870987;0.445769394348676;0.497436753405951;0.651940965299405;0.770644887233849;0.661422893366581;0.666072270731777;0.679090318975344;0.711117049286389;0.597844142243535;0.593299494927454;0.626124078111964;0.466962509523337;0.564035197819199;0.328366236289762;0.655998375189011;0.648228868432817;0.69148974289175;0.74589514641408;0.564344279903421;0.345355724390895;0.590642561620316;0.445443846559663;0.757153694942664;0.720788639365286;0.556030225967345;0.538983051981689;0.580947275053393;0.681164488869569;0.541992709420288;0.610244749296111;0.616333735119328;0.602615911289336;0.758992289956538;0.839501547750392;0.688491791272082;0.713094358077941;0.810690057398456;0.802316655598271;0.807266505282723;0.785973519841868;0.860745225403544;0.842210283220599;0.519069337726639;0.463544165879063;0.766948991945601;0.692033946955302;0.289815650604035;0.36666059709505;0.424470991856566;0.369305630261218
0.84707097358158;0.800526911437821;0.758825113942859;0.732478533190234;0.122592126344022;-0.0146424097573514;0.764432925579954;0.746269349977436;0.305332073198335;0.196563557694019;0.708764962355237;0.660463963972878;0.642281276026077;0.662727231874154;0.360667553173522;0.298272384385162;0.59740294195753;0.684013051369962;1;0.936527382738336;0.17744795535993;0.0490021256667466;0.661365680582583;0.551766541846132;0.377343863345475;0.422632440831162;0.0350322645764792;0.0963887619926745;0.597900191654652;0.649286427932351;0.722558669499357;0.665558125769906;0.883449122012804;0.817442376619076;0.528169951974148;0.589711180289656;0.476982924798432;0.487945733378219;0.322449834212248;0.30292029654863;0.476652803559341;0.538210826916275;0.496517772528818;0.533939639754816;0.605060249415498;0.594231041813799;0.49802328909024;0.589839477372973;0.531058677350446;0.596946176074443;0.580904950231102;0.515496858511449;0.526326072564742;0.381495550569258;0.429760330294688;0.400487437535957;0.693605624583389;0.791236470271376;0.730234682054054;0.595639818149921;0.733131209651236;0.646475872529966;0.678292014493016;0.63275757278403;0.666621577081587;0.645514963855576;0.781546026831688;0.761810875017283;0.862947857951906;0.814979195576733;0.601030744172269;0.684222552702849;0.645374965589069;0.647107397897319;0.45840398948716;0.518023560160237;0.649217928849051;0.622989084189175;0.547376633563446;0.465073303826402;0.579569290573809;0.650856961913938;0.45092631440516;0.488271157405563;0.586757246221892;0.548806954454103;0.265042823169739;0.300253286404433;0.269676141112687;0.277493113832385
0.8548691291413;0.830608302206455;0.703512189706166;0.681544021336099;0.183896139153502;-0.0256696843122302;0.683313859525913;0.684834971124442;0.262747908868261;0.148093430164201;0.724175387672737;0.702094408177052;0.612163433469535;0.63367160360131;0.385804403556906;0.321696912134769;0.652477427009603;0.773107391007962;0.936527382738336;1;0.179933874340454;0.0725665980215252;0.557115965631681;0.459185564168717;0.302921733368091;0.392579006448718;0.0165354755236398;0.157200746492956;0.651853926678277;0.712841480460762;0.698362882715922;0.706541086245834;0.911967551402722;0.899075503397104;0.587826274369399;0.630992940847957;0.468672769268296;0.51971779126354;0.42344866131715;0.421105747922255;0.432664716572606;0.55725036829529;0.572125269319277;0.630691562512887;0.651607147544572;0.656472103267892;0.583243556251255;0.665087680922603;0.591298987237665;0.658599151208031;0.626599987355243;0.540448299152725;0.581625310625017;0.405319740307658;0.53222687955284;0.505196791771028;0.710466820290201;0.836700268749786;0.782344354099301;0.647309266842974;0.749243115341906;0.636364364514507;0.732790312096859;0.691462851106934;0.66553987191266;0.680712977353016;0.799095681560647;0.841020176580366;0.865219549650097;0.887727850162404;0.637972445287637;0.683626550611567;0.672097504375909;0.716730990462674;0.558241034166884;0.614339992385998;0.699113437431502;0.689277482825508;0.603510379669186;0.549051875063432;0.667333349920628;0.70938270037945;0.502623318798789;0.468260921565515;0.647614676786569;0.619393533910549;0.327042539550473;0.383216915141177;0.368399337864886;0.361132766011357
0.267752454168749;0.0440584033807736;0.147910863266255;-0.0871342823434963;0.695218336057617;0.437499707149743;0.15650869346269;-0.0079760903099962;0.755127924307499;0.41279225524834;0.477695106900596;0.294038496992848;0.44519266243848;0.186152329801123;0.742838594797136;0.467684890068581;0.213124050990127;0.308077206897719;0.17744795535993;0.179933874340454;1;0.702134374316871;0.14054698722625;0.183271362259251;0.754717351654766;0.664746063375893;0.699942532794609;0.750033472387845;0.279365861358436;0.371064004439962;0.485356234656815;0.285401617873655;0.384836289634268;0.261161256693232;0.264108755148383;0.407865838125482;0.371735946922752;0.299128674814185;0.569925338749469;0.388373846704996;0.306240860299574;0.38632246327264;0.379868750926944;0.417477352097438;0.238658121435148;0.166495244574931;0.357933808917742;0.304214669790956;0.123700565817214;0.253601419312679;0.169974618962831;0.112294836840277;0.548010879282016;0.0344929520970328;0.467480744865648;0.27334417210922;0.343462089768119;0.125762051566678;0.128143681371696;-0.0195154621380936;0.25255816779151;0.0805531530223439;0.415024869870304;0.131892084549753;0.144014741831605;0.069405333809565;0.134536667808108;0.302400853843392;0.00693072385809707;0.175658163893347;0.430583402001463;0.227750256049158;0.289322508520656;0.41301816631266;0.474579113058484;0.365198097655211;0.462791276139108;0.444780793311301;0.393163732594052;0.18105562014547;0.468071296852009;0.352000142408963;0.606687247926959;0.521502349210871;0.425603101200135;0.307331185543092;0.582175208356751;0.264838759947172;0.631202984165403;0.130422020473395
0.0845129614757314;-0.0384712723690072;-0.0402622182250797;-0.222605242694736;0.644816658557458;0.684231110715577;-0.0470280586296726;-0.217074394291439;0.580162124381408;0.599534840277019;0.258187923431987;0.181563421444526;0.223782733839047;0.102929672942305;0.526706624266882;0.57244323279121;0.109468893246818;0.187270895891559;0.0490021256667466;0.0725665980215252;0.702134374316871;1;-0.0625116811567252;-0.0473628469470593;0.542270653461721;0.52122013735943;0.677818071103908;0.568593635793563;0.127105210359028;0.261852548454462;0.252522827909618;0.103208181900831;0.193577735020307;0.151721352718984;0.0984527542001712;0.146614854399182;0.274848367836359;0.245237418473139;0.396864408323695;0.413928060176213;0.218580300673814;0.212158235380942;0.296646496782632;0.299347921215817;0.164362313012259;0.140541275053285;0.25819412732254;0.238111795396573;0.126193212999915;0.190084710739697;0.119534666476731;0.0991604982648954;0.370740262709746;0.142801362912256;0.321865683253915;0.285790915574202;0.131525683260807;0.0232530819650073;0.0737527020582767;-0.00404286843171128;0.148065979251529;0.0312712196513776;0.218280226850161;0.104465508356907;0.0111626845881496;0.0226771899973908;0.0508894838952357;0.142113737668606;-0.0163198488573958;0.0405989315512067;0.196079406064994;0.109916903521906;0.127024134775712;0.231335265982631;0.294820533155621;0.266741832521401;0.281880084050206;0.299806667481513;0.202671494796427;0.203461640213052;0.272753649801608;0.244286275294667;0.406202224498831;0.336774117802631;0.250571031277006;0.195734342349915;0.319343026962706;0.209619084939719;0.464984614658573;0.255708140751615
0.645418352754788;0.529026649753238;0.894152704902381;0.799557637498942;-0.000887084360950623;-0.169444454277376;0.842877322257662;0.72266664806933;0.343524903573453;0.0512972115813051;0.657533392942787;0.518951389546719;0.732800824354991;0.570002382975054;0.373279871951691;0.193656996102368;0.497323127819518;0.496183551267743;0.661365680582583;0.557115965631681;0.14054698722625;-0.0625116811567252;1;0.874267682600407;0.452165479083876;0.480375993287161;0.0680107250367147;0.0834794040015357;0.544572846892788;0.535362535609441;0.762990042260292;0.643899417712823;0.582279350203551;0.504490843229494;0.472159429801052;0.524569203114572;0.523476910026876;0.501188658660004;0.321278315285884;0.334978608527639;0.515139521809289;0.52741579362279;0.357798283907938;0.371822003345489;0.383978016053761;0.355491925955215;0.345675445377346;0.377327482401377;0.251281347676186;0.221851777475562;0.383729736633113;0.232027143197241;0.32662125153851;0.174160089596907;0.360089854402762;0.314226731427418;0.512166053453538;0.476835389487882;0.333546983581959;0.0992983534691622;0.465997330110592;0.352838576859559;0.53502355029981;0.386292254747519;0.55213736676372;0.356930653874234;0.473916246945608;0.428356761844598;0.411182210196994;0.387305747475842;0.555946786825516;0.528656440724233;0.57216843759661;0.553652558742388;0.300928250908651;0.372182882661055;0.541606436095992;0.448751472787153;0.510253176886558;0.415318595305867;0.517516939110891;0.485002816165972;0.42138698999704;0.37767049827238;0.599669756114402;0.454699121847236;0.279443238759218;0.322158423224216;0.219147720388038;0.107854562936477
0.582891970870159;0.446768478546516;0.779204019374771;0.719809815342894;0.149053313864373;-0.0555036219158428;0.733943308708253;0.658026769220322;0.426426781833005;0.147936503916326;0.561006725309037;0.513563129293987;0.64305969304971;0.481063528237511;0.427762183643665;0.217685449380131;0.381572701715005;0.433907775155062;0.551766541846132;0.459185564168717;0.183271362259251;-0.0473628469470593;0.874267682600407;1;0.529049304622108;0.476540412036412;0.149611222320654;0.14563121701118;0.449597301352688;0.498725993172483;0.698137060526985;0.541401705424813;0.460202328881418;0.359817072956716;0.307639340716076;0.399483360549507;0.390399827246458;0.425931374412263;0.279663405888408;0.242467535843486;0.38283397938613;0.478958070282842;0.242588316939703;0.262756921641963;0.315767448691132;0.260324770644562;0.208186390975328;0.23003396367265;0.207656344199639;0.141998177268823;0.29221163275997;0.14003406661533;0.261269388849948;0.0998809800579964;0.277697959156528;0.190667189283967;0.497490718451072;0.437628860575433;0.241156916771689;0.0367225693205565;0.358879122756465;0.269184478455081;0.456871654681513;0.295282595833545;0.37246283890233;0.197887175675735;0.322393417710499;0.311368329836637;0.311022804469646;0.333509116173073;0.475307112217356;0.371413940689934;0.427655383168977;0.457058576676658;0.25208670833016;0.272811532760613;0.46082724614536;0.367026732875817;0.443171753339142;0.303527407591859;0.468206921969021;0.405727804194179;0.40366762926372;0.384751436934769;0.471531886217252;0.394982523035545;0.303052494909684;0.315204407205437;0.243339036018936;0.00984597259443706
0.479494535489959;0.205125202421708;0.411260940268784;0.289386361157992;0.734271069710102;0.528390549455468;0.449265192569839;0.257178154778488;0.861763832947365;0.590071581013027;0.57808086108422;0.410965211301888;0.565677864072599;0.321638298912615;0.793653803084786;0.501188810090935;0.188576783915041;0.29890900961333;0.377343863345475;0.302921733368091;0.754717351654766;0.542270653461721;0.452165479083876;0.529049304622108;1;0.803014647733615;0.784262406900994;0.662539436864265;0.260947878223615;0.40919884677305;0.670608739090998;0.334079504774918;0.441944658411324;0.279212567254982;0.256284768583736;0.411744471806702;0.345008817408671;0.349475678303066;0.45504410545666;0.273316003482244;0.445778914940658;0.558011685518139;0.301032445069893;0.294407650782214;0.255428139717969;0.182887598546941;0.246475802777387;0.227183792183623;0.160358503969149;0.168846352088603;0.209267979199964;0.0939227663202049;0.420388188772178;-0.0144868540829129;0.340485093396778;0.132587900328265;0.496035231989246;0.250528139791612;0.229473313266886;0.0630257179503155;0.405379820708389;0.173420902490355;0.458720316708176;0.13159441797978;0.259019285365677;0.0815215777702465;0.226814894662543;0.321970793635777;0.150480814946868;0.282265725705792;0.484247147772678;0.207595823695587;0.328175653941476;0.456043929597104;0.377336903020113;0.346304172770214;0.44622065514265;0.382660804125578;0.410574880327708;0.126076662395879;0.4588362821419;0.321352543044915;0.534357019036366;0.493010794377252;0.40832480529142;0.235452487424998;0.48114399960369;0.179127620962749;0.536419137485805;-0.0225563761662267
0.422264293106779;0.270859765186786;0.402518109872241;0.306276045982465;0.617799437243233;0.469729730432151;0.33343448375835;0.304761299158402;0.672693262128915;0.563954854461767;0.561536550173209;0.514949294323641;0.474645756757418;0.502329666557656;0.738012018287259;0.591956462333396;0.335806427544939;0.405902384206264;0.422632440831162;0.392579006448718;0.664746063375893;0.52122013735943;0.480375993287161;0.476540412036412;0.803014647733615;1;0.652196715153631;0.627752621493944;0.364567354943413;0.457295347457123;0.665423260414093;0.526754708545324;0.471184090675246;0.401781069528162;0.422233290259103;0.498129292276864;0.475066972077772;0.446354020884047;0.561253662269747;0.428550660927391;0.497428798749373;0.516328942135296;0.408953681051127;0.390813035823979;0.270958727823616;0.247660869865384;0.369114467078404;0.371873671822507;0.14918619065202;0.168185254873747;0.198422666839657;0.142791652744075;0.456603353956731;0.192553401028007;0.412623687490882;0.349036847149983;0.374474018683738;0.297551877987061;0.246455406583072;0.0846216243690476;0.360876640918428;0.162271863904632;0.360849808806458;0.209540921115994;0.268315361808738;0.209674507344608;0.319903630156639;0.40183768976549;0.249371739867844;0.243481188980553;0.434243607614205;0.353494067191809;0.4409760148205;0.498366749550887;0.433082212009964;0.425687106674948;0.488997361489628;0.482856952038157;0.45188448934404;0.364746505627558;0.496747501650792;0.514048747223907;0.613613565810607;0.647078826174993;0.440616741103775;0.439662028899121;0.596658646075977;0.410899117968242;0.480627469924426;0.284214887366417
0.126010797074982;-0.180403628606337;-0.0383117326144534;-0.0783119687815496;0.782409908566523;0.67522150132484;0.0376377734680646;-0.148761481150146;0.798216071633818;0.593595989703375;0.297676053647552;0.0600257520366419;0.215529637329692;-0.0270045843996535;0.780791820893644;0.450704579641657;-0.116371809450284;0.029190930985802;0.0350322645764792;0.0165354755236398;0.699942532794609;0.677818071103908;0.0680107250367147;0.149611222320654;0.784262406900994;0.652196715153631;1;0.653604740993608;-0.0940626666056709;0.119794315529397;0.273867441675382;-0.0315327481957272;0.146964432766363;0.00273956959590369;0.16047746735301;0.226268874342633;0.220621873808374;0.284145357863915;0.510074962897142;0.270634718328988;0.227846162183417;0.404266856245387;0.193689953513753;0.100505296027984;-0.0593159430682964;-0.0995478129515231;0.117791967838017;0.0860925705255209;-0.135831804676586;-0.0506806308086289;-0.0886198374545064;-0.106405482397757;0.345972540429219;-0.00367174902054367;0.25354011585486;0.0667120016516314;0.186255977409023;-0.098094059416408;-0.0590708230691212;-0.136378704375033;0.100101685226596;-0.169409321634118;0.143701063903135;-0.180780251022415;-0.0398172161024638;-0.158956009088606;-0.0447565990618001;0.0856639754333456;-0.0776513053768187;0.0261362356851004;0.243404999369988;-0.0661810893029569;-0.0217912757751105;0.148683700969863;0.207274893548938;0.101493480896297;0.203133276844894;0.180325981309167;0.117906119756549;-0.154145723170054;0.157120138874961;0.0812263501107098;0.482374324022756;0.433813951648353;0.123771715525691;0.0653328322196623;0.554310948214977;0.262395247065245;0.632796115542065;0.0489766455131092
